id_palabra,Palabra,id_cronista,id_texto,cita,pagina,lengua,fonética
571,Capitanes,7,T7046,"“Otro día de mañana, mandó el gobernador que fuésemos al real de <italic>Atabaliba</italic>: hallóse en él hasta cuarenta mil castellanos y cuatro o cinco mil marcos de plata, y el real tan lleno de gente como si nunca hubiera faltado ninguna. Recogióse toda la gente, y el gobernador les habló que se fuesen a sus casas, que él no venía a hacer mal, que lo que se había hecho había sido por la soberbia de <italic>Atabaliba</italic>; y el <italic>Atabaliba</italic> asimismo se lo mandó. Preguntando a <italic>Atabaliba</italic> por que había echado el libro y mostrado tanta soberbia, dijo que aquel <italic>capitán</italic> suyo, que había venido a hablar al gobernador, le había dicho que los cristianos no eran hombres de guerra, y que los caballos se desensillaban de noche, y que con doscientos indios que le diese, se los ataría a todos; y que este <italic>capitán</italic> y el <italic>cacique</italic> que arriba he dicho de San Miguel, le engañaron. Preguntóle el gobernador por su hermano del <italic>Cuzco</italic>: dijo que otro día allegaría allí, que le traían preso, y que sus <strong>capitanes</strong> quedaban con la gente en el pueblo del <italic>Cuzco</italic>. Y según después pareció dijo verdad en todo, salvo que a su hermano lo envió a matar, con temor que el gobernador le restituyese en su señorío.”",124,,
571,Capitanes,7,T7047,"“Pasados los dos meses que el oro no venía, antes el gobernador tenía nuevas cada día que venía gente de guerra sobre él, así por eso como por dar prisa al oro que viniese, el gobernador me mandó que saliese con veinte de caballo y diez o doce peones, hasta un pueblo que se dice <italic>Guamachuco</italic>, que esta veinte leguas de <italic>Caxamalca</italic>, que es adonde se decía que se hacía junta de los indios de guerra : y así fuí hasta aquel pueblo, donde hallamos cantidad de oro y plata, y desde allí la envié a <italic>Caxamalca</italic>. Unos indios se atormentaron, me dijeron que los <strong>capitanes</strong> y gente de guerra estaban seis leguas de aquel pueblo; y, aunque yo no llevaba comisión del gobernador para pasar de allí, porque los indios no cobrasen ánimo de pensar que volvíamos huyendo, acordé de llegar a aquel pueblo con catorce de caballo y nueve peones, porque los demás se enviaron en guarda del oro, porque tenían los caballos cojos.”",125,,
571,Capitanes,7,T7048,"“El camino de la sierra es cosa de ver, porque en verdad en tierra tan fangosa en la cristiandad no se han visto tan hermosos caminos, toda la mayor parte de calzada. Todos los arroyos tienen puentes de piedra o de madera; en un río grande que era muy caudalosos y muy grande, que pasamos dos veces, hallamos puentes de red, que es cosa maravillosa de ver. Pasamos por ella los caballos. Tiene cada pasaje dos puentes: la una por donde pasa la gente común; la otra por donde pasa el <italic>señor</italic> de la tierra o sus <strong>capitanes</strong>. Esta tienen siempre cerrada e indios que la guardan. Estos indios cobran portazgo de los que pasan.”",125,,
571,Capitán,7,T7049,"“En este pueblo supe que un <strong>capitán</strong> y <italic>principal</italic> de <italic>Atabaliba</italic> estaba veinte leguas de nosotros en un pueblo que dice <italic>Xauxa</italic>: enviéle a llamar que me viniese a ver, y respondió que yo me fuese camino de <italic>Caxamalca</italic>, que él saldría por otro camino a juntarse conmigo. Sabido por el gobernador que el <strong>capitán</strong> estaba de paz y quería ir conmigo, escribióme que volviese , y envió tres cristianos al <italic>Cusco</italic>, que es cincuenta leguas más delante de <italic>Xauxa</italic>, a tomar la posesión y ver la tierra. Yo me volví camino de <italic>Caxamalca</italic> por otro camino que el que había ido adonde el <strong>capitán</strong> de <italic>Atabaliba</italic> quedó de salir a mí no había salido: antes supe de aquellos <italic>cacique</italic>s que estaba quedo y me había burlado porque me viniese. Desde allí volvimos hacia donde él estaba, y el camino fué tan fragoso y de tanta nieve, que se pasó harto trabajo en llegar allá. Llegado al camino real a un pueblo que se dice “<italic>Bombón</italic>”, topé un <strong>capitán</strong> de <italic>Atabaliba</italic> con cinco mil indios de guerra  que a <italic>Atabaliba</italic> llevaba en achaque de conquistar un <italic>cacique</italic> rebelde, y según después ha parecido, eran para hacer junta para matar a los cristianos: allí hallamos hasta quinientos mil pesos de oro que llevaban a <italic>Caxamalca</italic>. Este <strong>capitán</strong> me dijo que el <strong>capitán</strong> general quedaba en <italic>Xauxa</italic>, y sabía de nuestra ida y tenía mucho miedo. Yo le envié mensajeros para que estuviese quedo y no tuviese temor; hallé allí un negro que había ido con los cristianos que iban al <italic>Cusco</italic>, y díjome que aquellos temores eran fingidos, porque el <strong>capitán</strong> tenía mucha gente y muy buena, y que en presencia de los cristianos la habían contado por sus nudos, y que había hallado treinta y cinco mil indios. Así fuimos a <italic>Xauxa</italic>: llegado media legua del pueblo, visto que el <strong>capitán</strong> no salía a recibirnos un <italic>principal</italic> de <italic>Atabaliba</italic> que llevaba conmigo, a quien yo había hecho buen tratamiento, me dijo que hiciese ir los cristianos en orden, porque creía que el <strong>capitán</strong> estaba de guerra. Subido a un cerrillo que estaba cerca de <italic>Xauxa</italic>, vimos en la plaza gran bulto negro, que pensamos ser cosa quemada. Preguntando qué era aquello, dijéronnos que eran indios. La plaza es grande y tiene un cuarto de legua. Llegados al pueblo, y como nadie nos salía a recibir, iba la gente toda con pensamiento de pelear con los indios: al entrar en la plaza salieron unos <italic>principal</italic>es a recibirnos de paz, y dijéronnos que el <strong>capitán</strong> no estaba allí que era ido a pacificar ciertos <italic>caciques</italic>, y según pareció de temor se había ido con la gente de guerra, y había pasado un río que estaba junto cabe el pueblo, de una  puente de red. Enviéle a decir que viniese de paz, si no que irían los cristianos a le destruir.”",128-129,,
571,Capitán,7,T7050,"“Otro día de mañana vino la gente que estaba en la plaza, que eran indios de servicio, y es verdad que había sobre cien mil ánimas: allí estuvimos cinco días. En todo este pueblo no hicieron sino bailar y cantar y grandes fiestas de borracheras. Púsose en no venir conmigo: al cabo desde que dio la determinación de traerle, vino de su voluntad. Dejé allí por <strong>capitán</strong> al <italic>principal</italic> que llevé conmigo.”",129,,
7003,Casas de mujeres,7,T7051,"“En todos los pueblos hay <strong>casas de mujeres</strong> encerradas: tienen guardas a las puertas; guardan castidad. Si algún indio tiene parte con alguna de ellas, muere por ello. Estas casas [. . .] para el sacrificio del sol, otras del <italic>Cusco</italic> viejo, padre de <italic>Atabaliba</italic>. El sacrificio que hacen es de <italic>ovejas</italic>, y hacen <italic>chicha</italic> para verter por el suelo. Hay otra <italic>casa de mujeres</italic> en cada pueblo de estos <italic>principales</italic>, asimismo guardadas, que están recogidas de los <italic>caciques</italic> comarcanos, para cuando pasa el <italic>señor</italic> de la tierra sacan de allí las mejores para presentárselas; y sacadas aquéllas meten otras tantas. También tienen cargos de hacer <italic>chicha</italic> para cuando pasa la gente de guerra. De estas casas sacaban indias que nos presentaban. A estos pueblos del camino vienen a servir todos los <italic>caciques</italic> comarcanos: cuando pasa la gente de guerra, tienen depósito de leña y <italic>maiz</italic> y de todo lo demás.”",126,,
7003,Casas de mujeres,7,T7052,"“En todos los pueblos hay <italic>casas de mujeres</italic> encerradas: tienen guardas a las puertas; guardan castidad. Si algún indio tiene parte con alguna de ellas, muere por ello. Estas casas [. . .] para el sacrificio del sol, otras del <italic>Cusco</italic> viejo, padre de <italic>Atabaliba</italic>. El sacrificio que hacen es de <italic>ovejas</italic>, y hacen <italic>chicha</italic> para verter por el suelo. Hay otra <strong>casa de mujeres</strong> en cada pueblo de estos <italic>principales</italic>, asimismo guardadas, que están recogidas de los <italic>caciques</italic> comarcanos, para cuando pasa el <italic>señor</italic> de la tierra sacan de allí las mejores para presentárselas; y sacadas aquéllas meten otras tantas. También tienen cargos de hacer <italic>chicha</italic> para cuando pasa la gente de guerra. De estas casas sacaban indias que nos presentaban. A estos pueblos del camino vienen a servir todos los <italic>caciques</italic> comarcanos: cuando pasa la gente de guerra, tienen depósito de leña y <italic>maiz</italic> y de todo lo demás.”",126,,
7003,Casas de mujeres,7,T7053,"“Llegados a los llanos, que es en la costa, es otra manera de gente más bruta, no tan bien tratados, mas de mucha gente. Asimismo tienen <strong>casas de mujeres</strong> y todo lo demás, como los pueblos de la sierra. Nunca nos quisieron decir de la <italic>mezquita</italic>: que tenían en sí ordenados que todos los que nos dijesen, habían de morir; pero como teníamos noticia que era en la costa, seguimos el <italic>camino real</italic> hasta ir a dar en ella.”",126,,
7003,Casas de mujeres,7,T7054,"“Los <italic>caciques</italic> comarcanos me vinieron a ver y trajeron presente; y allí en la <italic>mezquita</italic> se halló algún oro podrido que dejaron, cuando escondieron lo demás: de todo se juntó ochenta y cinco mil castellanos y tres mil marcos de plata. Este pueblo de la <italic>mezquita</italic> (es) de muy grandes cercados y corrales: fuera de ella está otro cercado grande, que por una puerta se sirve la <italic>mezquita</italic>. En este cercado están las <strong>casas de las mujeres<strong>, que dicen ser mujeres del diablo, y aquí están los silos, donde están guardados los depósitos del oro. Aquí no entra nadie donde estas mujeres están: hacen sus sacrificios como las que están en las otras <italic>casas del sol</italic>, que arriba he dicho. Para entrar en el primer patio de la <italic>mezquita</italic>, han de ayunar veinte días: para subir al patio de arriba, han de haber ayunado un año: en este patio de arriba suele estar el <italic>obispo</italic>: cuando suben algunos <italic>mensajeros</italic> de <italic>caciques</italic> que han ayunado su año, a pedir al dios que les dé <italic>maíz</italic> y buenos temporales, hallan el <italic>obispo</italic> cubierta la cabeza y sentado.”",127,,
7004,Casas de sol,7,T7055,"“Los <italic>caciques</italic> comarcanos me vinieron a ver y trajeron presente; y allí en la <italic>mezquita</italic> se halló algún oro podrido que dejaron, cuando escondieron lo demás: de todo se juntó ochenta y cinco mil castellanos y tres mil marcos de plata. Este pueblo de la <italic>mezquita</italic> (es) de muy grandes cercados y corrales: fuera de ella está otro cercado grande, que por una puerta se sirve la <italic>mezquita</italic>. En este cercado están las <italic>casas de las mujeres<italic>, que dicen ser mujeres del diablo, y aquí están los silos, donde están guardados los depósitos del oro. Aquí no entra nadie donde estas mujeres están: hacen sus sacrificios como las que están en las otras <strong>casas del sol</strong>, que arriba he dicho. Para entrar en el primer patio de la <italic>mezquita</italic>, han de ayunar veinte días: para subir al patio de arriba, han de haber ayunado un año: en este patio de arriba suele estar el <italic>obispo</italic>: cuando suben algunos <italic>mensajeros</italic> de <italic>caciques</italic> que han ayunado su año, a pedir al dios que les dé <italic>maíz</italic> y buenos temporales, hallan el <italic>obispo</italic> cubierta la cabeza y sentado.”",127,,
576,Caxamalca,7,T7056,"“El <italic>gobernador</italic> fue de camino adelante hasta llegar a un pueblo que se dice la <italic>Ramada</italic>, que hasta allí era todo tierra llana, y desde allí era sierra muy áspera y de muy malos pasos: y visto que no volvía el mensajero de <italic>Atabaliba</italic>, quiso informarse de algunos indios que habían venido a <strong>Caxamalca</strong>; y atormentáronse, y dijeron que habían oído que <italic>Atabaliba</italic> esperaba al <italic>gobernador</italic> en la sierra para darle guerra. Y así mandó apercibir la gente dejando la rezaga en el llano, y subió; y el camino era tan malo que de verdad si así fuera que allí nos esperaban en otro paso que hallamos de allí a <strong>Caxamalca</strong>, muy ligeramente nos llevaran, porque aun del diestro no podíamos llevar los caballos por los caminos, y fuera de camino ni caballos ni peones. Y esta sierra hasta llegar a <strong>Caxamalca</strong> hay veinte leguas.”",120,,
576,Caxamalca,7,T7057,"“A la mitad del camino vinieron <italic>mensajeros</italic> de <italic>Atabaliba</italic>, y trajeron al <italic>gobernador</italic> comida, y dijeron que <italic>Atabaliba</italic> le esperaba en <strong>Caxamalca</strong>, que quería ser su amigo, y que le hacía saber que sus capitanes que había enviado a la del <italic>Cuzco</italic> su hermano, le traían preso y que serían en <strong>Caxamalca</strong> dende en dos días, y que toda la tierra de su padre estaba ya por él. El <italic>gobernador</italic> le envió decir que holgaba mucho de ello, y que si algún señor había que no le quería dar la obediencia, que él le ayudaría a sojuzgarle.”",120-121,,
576,Caxamalca,7,T7058,"“Desde a dos días llegó el <italic>gobernador</italic> a vista de <strong>Caxamalca</strong>, y halló indios con comida: y puesta la gente en orden, caminó al pueblo, y halló que <italic>Atabaliba</italic> no estaba en él, que estaba una legua de allí en el campo con toda su gente en toldos.”",121,,
576,Caxamalca,7,T7059,"“Entre los <italic>mensajeros</italic> que envió, vino aquel </italic>capitan</italic> que primero había venido al <italic>gobernador</italic> al camino, y dijo al <italic>gobernador</italic> que su señor <italic>Atabaliba</italic> decía pues los cristianos habían ido con armas a su real, que él quería venir con sus armas. El <italic>gobernador</italic> le dijo que viniese como él quisiese, y <italic>Atabaliba</italic> partió de su real a mediodía, y en llegar hasta un campo que estaba medio cuarto de legua de <strong>Caxamalca</strong> tardó hasta que el sol iba muy bajo. Allí asentó sus toldos e hizo tres escuadrones de gente, y a todo esto venía el camino lleno, y no había acabado de salir del real.”",122,,
576,Caxamalca,7,T7060,"“Pasados los dos meses que el oro no venía, antes el <italic>gobernador</italic> tenía nuevas cada día que venía gente de guerra sobre él, así por eso como por dar prisa al oro que viniese, el <italic>gobernador</italic> me mandó que saliese con veinte de caballo y diez o doce peones, hasta un pueblo que se dice <italic>Guamachuco</italic>, que esta veinte leguas de <strong>Caxamalca</strong>, que es adonde se decía que se hacía junta de los indios de guerra : y así fuí hasta aquel pueblo, donde hallamos cantidad de oro y plata, y desde allí la envié a <strong>Caxamalca</strong>.”",125,,
576,Caxamalca,7,T7061,"“Toda esta tierra de los llanos y mucha más adelante no tributa al </italic>Cusco</italic>, sino a la </italic>mezquita</italic>. El <italic>obispo</italic> de ella estaba con el <italic>gobernador</italic> en <strong>Caxamalca</strong>: habíale mandado otro <italic>buhío</italic> de oro, como el que <italic>Atabaliba</italic> mandó. A este propósito el <italic>gobernador</italic> me envió ir a dar priesa para que se llevase. Llegado a la <italic>mezquita</italic> y aposentados, pregunté por el oro y negáronmelo que no lo había: hízose alguna diligencia, y no se pudo hallar.”",127,,
576,Caxamalca,7,T7062,"“En este pueblo supe que un <italic>capitan</italic> y <italic>principal</italic> de <italic>Atabaliba</italic> estaba veinte leguas de nosotros en un pueblo que dice <italic>Xauxa</italic>: enviéle a llamar que me viniese a ver, y respondió que yo me fuese camino de <strong>Caxamalca</strong>, que él saldría por otro camino a juntarse conmigo. Sabido por el <italic>gobernador</italic> que el <italic>capitan</italic> estaba de paz y quería ir conmigo, escribióme que volviese , y envió tres cristianos al <italic>Cusco</italic>, que es cincuenta leguas más delante de <italic>Xauxa</italic>, a tomar la posesión y ver la tierra. Yo me volví camino de <strong>Caxamalca</strong> por otro camino que el que había ido adonde el <italic>capitan</italic> de <italic>Atabaliba</italic> quedó de salir a mí no había salido: antes supe de aquellos caciques que estaba quedo y me había burlado porque me viniese. Desde allí volvimos hacia donde él estaba, y el camino fué tan fragoso y de tanta nieve, que se pasó harto trabajo en llegar allá. Llegado al camino real a un pueblo que se dice “<italic>Bombón</italic>”, topé un <italic>capitan</italic> de <italic>Atabaliba</italic> con cinco mil indios de guerra  que a <italic>Atabaliba</italic> llevaba en achaque de conquistar un cacique rebelde, y según después ha parecido, eran para hacer junta para matar a los cristianos: allí hallamos hasta quinientos mil pesos de oro que llevaban a <strong>Caxamalca</strong>.”",128-129,,
576,Caxamalca,7,T7063,"“Toda la tierra desde <italic>Xauxa</italic> a <strong>Caxamalca</strong> por donde volvimos es de la calidad que tengo dicho. Venidos a <strong>Caxamalca</strong> y dicho al gobernador lo que se había hecho, me mandó ir a España a hacer relación a Su Majestad de esto y de otras cosas que convienen a su servicio. Sacóse del montón del oro cien mil castellanos para Su Majestad en cuenta de sus quintos. Otro día de cómo partí de <strong>Caxamalca</strong> llegaron los cristianos que habían ido al <italic>Cusco</italic>, y trajeron millón y medio de oro.”",130,,
130,Chicha,7,T7064,"“Estas casas son unas para el sacrificio del sol, otras del <italic>Cusco</italic> viejo, padre de <italic>Atabaliba</italic>. El sacrificio que hacen es de <italic>ovejas</italic>, y hacen <italic>chicha</italic> para verter por el suelo. Hay otra casa de mujeres en cada pueblo de estos principales, asimismo guardadas, que están recogidas de los <italic>caciques</italic> comarcanos, para cuando pasa el señor de la tierra sacan de allí las mejores para presentárselas; y sacadas aquéllas meten otras tantas. También tienen cargos de hacer <strong>chicha</strong> para cuando pasa la gente de guerra. De estas casas sacaban indias que nos presentaban. A estos pueblos del camino vienen a servir todos los caciques comarcanos: cuando pasa la gente de guerra, tienen depósito de leña y maiz y de todo lo demás. Cuentan por unos nudos en unas cuerdas de lo que cada cacique a traído. Y cuando nos habían de traer algunas cargas de leña u ovejas o maíz o chicha, quitaban de los nudos de los que tenían a cargo, y anudábanlo en otra parte: de manera que en todo tienen muy gran cuenta y razón. En todos estos pueblos nos hicieron muy grandes fiestas de danzas y bailes.”",126,,
1001,Cuzco,7,T7065,"“A la mitad del camino vinieron <italic>mensajeros</italic> de <italic>Atabaliba</italic>, y trajeron al <italic>gobernador</italic> comida, y dijeron que <italic>Atabaliba</italic> le esperaba en <italic>Caxamalca</italic>, que quería ser su amigo, y que le hacía saber que sus capitanes que había enviado a la del <strong>Cuzco</strong> su hermano, le traían preso y que serían en <italic>Caxamalca</italic> dende en dos días, y que toda la tierra de su padre estaba ya por él. El <italic>gobernador</italic> le envió decir que holgaba mucho de ello, y que si algún señor había que no le quería dar la obediencia, que él le ayudaría a sojuzgarle.”",120,,
1001,Cuzco,7,T7066,"“Después que de aquella tierra vino Isasaga, de quien vuestras mercedes se informarían de lo  hasta allí acaecido, el gobernador fundó en nombre de Su Majestad un pueblo cerca de la costa, que se llama San Miguel, veinticinco leguas de aquel cabo de <italic>Túmbez</italic>. Dejados allí los vecinos y partidos los indios que había en la comarca del pueblo, se partió con sesenta de caballo y noventa peones, que estaba en él <italic>Atabaliba</italic> hijo del <strong>Cuzco</strong> viejo y hermano del que al presente era señor de la tierra: y entre los dos hermanos había muy cruda guerra, y aquel <strong>Atabaliba</strong> le había venido ganando la guerra hasta allí que hay desde donde partió ciento cincuenta leguas.”",120,,
1001,Cusco,7,T7067,"“Estas casas son unas para el sacrificio del sol, otras del <strong>Cusco</strong> viejo, padre de <italic>Atabaliba</italic>. El sacrificio que hacen es de <italic>ovejas</italic>, y hacen <italic>chicha</italic> para verter por el suelo. Hay otra casa de mujeres en cada pueblo de estos principales, asimismo guardadas, que están recogidas de los <italic>caciques</italic> comarcanos, para cuando pasa el señor de la tierra sacan de allí las mejores para presentárselas; y sacadas aquéllas meten otras tantas. También tienen cargos de hacer <italic>chicha</italic> para cuando pasa la gente de guerra. De estas casas sacaban indias que nos presentaban.”",126,,
1001,Cuzco,7,T7068,"“Preguntando a <italic>Atabaliba</italic> por que había echado el libro y mostrado tanta soberbia, dijo que aquel <italic>capitán</italic> suyo, que había venido a hablar al gobernador, le había dicho que los cristianos no eran hombres de guerra, y que los caballos se desensillaban de noche, y que con doscientos indios que le diese, se los ataría a todos; y que este <italic>capitán</italic> y el <italic>cacique</italic> que arriba he dicho de San Miguel, le engañaron. Preguntóle el gobernador por su hermano del <strong>Cuzco</strong>: dijo que otro día allegaría allí, que le traían preso, y que sus <italic>capitanes</italic> quedaban con la gente en el pueblo del <strong>Cuzco</strong>. Y según después pareció dijo verdad en todo, salvo que a su hermano lo envió a matar, con temor que el gobernador le restituyese en su señorío.”",124,,
1001,Cusco,7,T7069,"“Toda esta tierra de los llanos y mucha más adelante no tributa al <strong>Cusco</strong>, sino a la <italic>mezquita</italic>. El obispo de ella estaba con el gobernador en <italic>Caxamalca</italic>: habíale mandado otro <italic>buhío</italic> de oro, como el que <italic>Atabaliba</italic> mandó. A este propósito el gobernador me envió ir a dar priesa para que se llevase. Llegado a la <italic>mezquita</italic> y aposentados, pregunté por el oro y negáronmelo que no lo había: hízose alguna diligencia, y no se pudo hallar.”",127,,
1001,Cusco,7,T7070,"“En este pueblo supe que un <italic>capitán</italic> y <italic>principal</italic> de <italic>Atabaliba</italic> estaba veinte leguas de nosotros en un pueblo que dice <italic>Xauxa</italic>: enviéle a llamar que me viniese a ver, y respondió que yo me fuese camino de <italic>Caxamalca</italic>, que él saldría por otro camino a juntarse conmigo. Sabido por el gobernador que el <italic>capitán</italic> estaba de paz y quería ir conmigo, escribióme que volviese, y envió tres cristianos al <strong>Cusco</strong>, que es cincuenta leguas más delante de <italic>Xauxa</italic>, a tomar la posesión y ver la tierra.”",128,,
1001,Cusco,7,T7071,"“Yo le envié mensajeros para que estuviese quedo y no tuviese temor; hallé allí un negro que había ido con los cristianos que iban al <strong>Cusco</strong>, y díjome que aquellos temores eran fingidos, porque el <italic>capitán</italic> tenía mucha gente y muy buena, y que en presencia de los cristianos la habían contado por sus nudos, y que había hallado treinta y cinco mil indios.”",129,,
1001,Cusco,7,T7072,"“Venidos a <italic>Caxamalca</italic>, y dicho al gobernador lo que se había hecho, me mandó ir a España a hacer relación a Su Majestad de esto y de otras cosas que convienen a su servicio. Sacóse del montón del oro cien mil castellanos para Su Majestad en cuenta de sus quintos. Otro día de cómo partí de <italic>Caxamalca</italic>, llegaron los cristianos que habían ido al <strong>Cusco</strong>, y trajeron millón y medio de oro.”",130,,
7005,Duho,7,T7073,"“Díjome el <italic>capitán</italic> que hasta que yo llegué, nunca pudo acabar con el que le hablase, sino un <italic>principal</italic> suyo hablaba por el, y él siempre la cabeza baja. Estaba sentado en un <strong>duho</strong>, con toda majestad del mundo, cercado de todas sus mujeres, y muchos <italic>principales</italic> cerca de él: antes de llegar allí estaba otro golpe de <italic>principales</italic>, y así por orden cada uno del estado que eran.”",122,,
7006,Fortalecilla,7,T7074,"“El gobernador envió un cristiano, y luego <italic>Atabaliba</italic> se movió para venir, y dejó allí a la gente con las armas, y llevó consigo hasta cinco o seis mil indios sin armas, salvo que debajo de las camisetas traían unas porras pequeñas y hondas y bolsas con piedras. Venía en unas andas, y delante de él hasta trescientos o cuatrocientos indios con camisetas de librea, limpiando las pajas del camino y cantando; y él en medio de la otra gente, que eran <italic>caciques</italic> y <italic>principales</italic>, y los más <italic>principales</italic> <italic>caciques</italic> le traían en los hombros. En entrando en la plaza, subieron doce o quince indios en una <strong>fortalecilla</strong> que allí está y tomáronla a manera de posesión con una bandera puesta en una lanza.”",123,,
3039,Gobernadores,7,T7075,"“Estos <italic>caciques</italic> de la sierra y gente tienen más arte que no los de los llanos. Es la tierra bien poblada : tienen muchas minas en mucha parte de ella. Es tierra fría: nieva en ella y llueve mucho; no hay ciénagas: es pobre de leña. En todos los pueblos <italic>principales</italic> tiene <italic>Atabaliba</italic> puestos <strong>gobernadores</strong>, y asimismo los tenían los <italic>señores</italic> antecesores suyos.”",126,,
7007,Guamachuco,7,T7076,"“Pasados los dos meses que el oro no venía, antes el gobernador tenía nuevas cada día que venía gente de guerra sobre él, así por eso como por dar prisa al oro que viniese, el <italic>gobernador</italic> me mandó que saliese con veinte de caballo y diez o doce peones, hasta un pueblo que se dice <strong>Guamachuco</strong>, que esta veinte leguas de <italic>Caxamalca</italic>, que es adonde se decía que se hacía junta de los indios de guerra : y así fuí hasta aquel pueblo, donde hallamos cantidad de oro y plata, y desde allí la envié a <italic>Caxamalca</italic>.”",125,,
276,Maíz,7,T7077,"“También tienen cargos de hacer chicha para cuando pasa la gente de guerra. De estas casas sacaban indias que nos presentaban. A estos pueblos del camino vienen a servir todos los <italic>caciques</italic> comarcanos: cuando pasa la gente de guerra, tienen depósito de leña y <strong>maíz</strong> y de todo lo demás. Cuentan por unos nudos en unas cuerdas de lo que cada <italic>cacique</italic> a traído. Y cuando nos habían de traer algunas cargas de leña u <italic>ovejas</italic> o <strong>maíz</strong> o <italic>chicha</italic>, quitaban de los nudos de los que tenían a cargo, y anudábanlo en otra parte: de manera que en todo tienen muy gran cuenta y razón. En todos estos pueblos nos hicieron muy grandes fiestas de danzas y bailes.”",126,,
276,Maíz,7,T7078,"“Para entrar en el primer patio de la <italic>mezquita</italic>, han de ayunar veinte dás: para subir al patio de arriba, han de haber ayunado un año: en este patio de arriba suele estar el obispo: cuando suben algunos mensajeros de <italic>caciques</italic> que han ayunado su año, a pedir al dios que les dé <strong>maíz</strong> y buenos temporales, hallan el obispo cubierta la cabeza y sentado. Hay otros indios que llaman pajes del dios. Así como estos mensajeros de los <italic>caciques</italic> dicen al obispo por su embajada, entran aquellos pajes del diablo dentro de una camarilla, donde dicen que hablan con él; que el diablo les dice de qué está enojado de los <italic>caciques</italic>, y los sacrificios se han de hacer, y los presentes que quiere que le traigan.”",127,,
277,Mensajero,7,T7079,"“El gobernador fue de camino adelante hasta llegar a un pueblo que se dice la Ramada, que hasta allí era todo tierra llana, y desde allí era sierra muy áspera y de muy malos pasos: y visto que no volvía el, <strong>mensajero</strong> de <italic>Atabaliba</italic>, quiso informarse de algunos indios que habían venido a <italic>Caxamalca</italic>; y atormentáronse, y dijeron que habían oído que <italic>Atabaliba</italic> esperaba al gobernador en la sierra para darle guerra.”",120,,
277,Mensajeros,7,T7080,"“A la mitad del camino vinieron <strong>mensajeros</strong> de <italic>Atabaliba</italic>, y trajeron al gobernador comida, y dijeron que <italic>Atabaliba</italic> le esperaba en <italic>Caxamalca</italic>, que quería ser su amigo, y que le hacía saber que sus capitanes que había enviado a la del <italic>Cuzco</italic> su hermano, le traían preso y que serían en <italic>Caxamalca</italic> dende en dos días, y que toda la tierra de su padre estaba ya por él.”",120,,
277,Mensajeros,7,T7081,"“Aquella noche se hizo buena guarda: a la mañana, envió sus <strong>mensajeros</strong>, dilatando la venida hasta que era ya tarde; y de aquellos <strong>mensajeros</strong> que venían hablando con algunas indias tenían los cristianos parientas suyas, y les dijeron que se huyesen, porque <italic>Atabaliba</italic> venía sobre tarde para dar aquella noche en los cristianos y matarlos. Entre los <strong>mensajeros</strong> que envió, vino aquel <italic>capitán</italic> que primero había venido al gobernador al camino, y dijo al gobernador que su señor <italic>Atabaliba</italic> decía pues los cristianos habían ido con armas a su real, que él quería venir con sus armas. El gobernador le dijo que viniese como él quisiese, y <italic>Atabaliba</italic> partió de su real a mediodía, y en llegar hasta un campo que estaba medio cuarto de legua de <italic>Caxamalca</italic> tardó hasta que el sol iba muy bajo.”",122,,
277,Mensajeros,7,T7082,"“El gobernador había mandado repartir la gente en los tres galpones que estaban en la plaza, en triángulo, y que estuviesen a caballo y armados hasta ver qué determinación traía <italic>Atabaliba</italic>. Asentados sus toldos, envió a decir al gobernador que ya era tarde, que él quería dormir allí, que por la mañana vernía: el gobernador le envió a decir que le rogaba que viniese luego, porque le esperaba a cenar, y que no había de cenar hasta que fuese. Tornaron los <strong>mensajeros</strong> a decir al gobernador que le enviase allá un cristiano, que él quería venir luego, y que vernía sin armas.”",123,,
277,Mensajeros,7,T7083,"“Para entrar en el primer patio de la <italic>mezquita</italic>, han de ayunar veinte dás: para subir al patio de arriba, han de haber ayunado un año: en este patio de arriba suele estar el obispo: cuando suben algunos <strong>mensajeros</strong> de <italic>caciques</italic> que han ayunado su año, a pedir al dios que les dé <italic>maíz</italic> y buenos temporales, hallan el <italic>obispo</italic> cubierta la cabeza y sentado. Hay otros indios que llaman pajes del dios. Así como estos <strong>mensajeros</strong> de los <italic>caciques</italic> dicen al <italic>obispo</italic> por su embajada, entran aquellos pajes del diablo dentro de una camarilla, donde dicen que hablan con él; que el diablo les dice de qué está enojado de los <italic>caciques</italic>, y los sacrificios se han de hacer, y los presentes que quiere que le traigan.”",127,,
278,Mezquita,7,T7084,"“A este pueblo me llegó licencia del gobernador para que fuese a una <strong>mezquita</strong>, de que teníamos noticia, que estaba cien leguas de la costa de la mar, en un pueblo que se dice <italic>Pachacama</italic>: tardamos en llegar a ella veintidós días; los quince días fuimos por la sierra, y los otros por la costa de la mar.""",125,,
